https://www.amazon.com/Ethernet-Splitter-Anti-Thunder-Distributor-Computer/dp/B08R96QPBH/ref=sr_1_4591?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456181&s=pc&sr=1-4591&ts_id=281414,Networking,Ethernet Splitter Anti-Thunder Gigabit Ethernet Network Switch Ethernet Distributor Gigabit Ethernet Splitter for Computer for PC for Desktop,https://m.media-amazon.com/images/I/51AJYOC8nuL._AC_UY1500_.jpg
https://www.amazon.com/Catalyst-WS-C2960S-48FPS-L-Gigabit-Managed-Ethernet/dp/B06XKVM33L/ref=sr_1_4595?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456181&s=pc&sr=1-4595&ts_id=281414,Networking,Cisco Catalyst 2960 WS-C2960S-48FPS-L Gigabit Managed Ethernet Switch,https://m.media-amazon.com/images/I/51nwEuyLq1L._AC_UY1500_.jpg
https://www.amazon.com/HP-J8768A-ProCurve-24-Ports-Switch/dp/B01LXY0J0M/ref=sr_1_4597?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456181&s=pc&sr=1-4597&ts_id=281414,Networking,HP J8768A ProCurve VL 24-Ports Switch Module,https://m.media-amazon.com/images/I/41rNZ9v9LjL._AC_UY1500_.jpg
https://www.amazon.com/Dgs-1008t-1000bt-Unmanaged-Gigabit-Switch/dp/B00006B7CX/ref=sr_1_4603?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456181&s=pc&sr=1-4603&ts_id=281414,Networking,Dgs-1008t 8port 1000bt Unmanaged Gigabit Switch,https://m.media-amazon.com/images/I/31W23VJ5HEL._AC_UY1500_.jpg
https://www.amazon.com/Planet-GSD-1222VHP-802-3at-Ethernet-Monitor/dp/B07GZ1T56V/ref=sr_1_4620?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456186&s=pc&sr=1-4620&ts_id=281414,Networking,GSD-1222VHP 8-Port 10/100/1000T 802.3at PoE + 2-Port 10/100/1000T + 2-Port 1000X SFP Ethernet Switch with PoE LCD Monitor,https://m.media-amazon.com/images/I/71EvqyjTcwL._AC_UY1500_.jpg
https://www.amazon.com/Cisco-Systems-WS-C3650-48TS-L-Catalyst-3650-48TS-L/dp/B01MEG8147/ref=sr_1_4622?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456186&s=pc&sr=1-4622&ts_id=281414,Networking,Cisco Systems WS-C3650-48TS-L Catalyst 3650-48TS-L - Switch - Managed - 48 x 10/100/1000 + 4 x SFP - Desktop,https://m.media-amazon.com/images/I/31b24PHngDL._AC_UY1500_.jpg
https://www.amazon.com/GeoVision-GV-POE2401-24-Port-802-3at-Management/dp/B00UR4Q6G6/ref=sr_1_4625?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456186&s=pc&sr=1-4625&ts_id=281414,Networking,"GeoVision GV-POE2401 24-Port 802.3at Web Management PoE Switch - Manageable - 24 x POE+ - 2 x Expansion Slots - 10/100Base-TX, 10/100/1000Base-T - PoE Ports - Rack-mountable GVPOE2401",https://m.media-amazon.com/images/I/31BeRP-VcbL._AC_UY1500_.jpg
https://www.amazon.com/MokerLink-Gigabit-IEEE802-3af-Unmanaged-Fanless/dp/B08J7ZS4RP/ref=sr_1_4633?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456191&s=pc&sr=1-4633&ts_id=281414,Networking,"MokerLink Gigabit POE Switch, 5 Port and 8 Port PoE Switch, IEEE802.3af/at, Unmanaged Plug and Play, Sturdy Metal Fanless",https://m.media-amazon.com/images/I/61lErqFvBhL._AC_UY1500_.jpg
https://www.amazon.com/Dell-5548-PowerConnect/dp/B0093HNC10/ref=sr_1_4644?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456191&s=pc&sr=1-4644&ts_id=281414,Networking,Dell - Dell PowerConnect 5548,https://m.media-amazon.com/images/I/41P6+04P8qL._AC_UY1500_.jpg
https://www.amazon.com/Planet-Technology-USA-WGS-4215-8T2S-Industrial/dp/B01M8JN3TC/ref=sr_1_4657?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456195&s=pc&sr=1-4657&ts_id=281414,Networking,WGS-4215-8T2S Industrial 8-Port 10/100/1000T + 2-Port 100/1000X SFP Wall-Mount Managed Switch (-40~75C),https://m.media-amazon.com/images/I/41bqp4S6x5L._AC_UY1500_.jpg
https://www.amazon.com/GS-4210-24PL4C-24-Port-Combo-Managed-Switch/dp/B01MPZZWHO/ref=sr_1_4662?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456195&s=pc&sr=1-4662&ts_id=281414,Networking,GS-4210-24PL4C 24-Port Combo Managed Switch,https://m.media-amazon.com/images/I/51R8R4OCskL._AC_UY1500_.jpg
https://www.amazon.com/HP-J8706A-ProCurve-24-port-Mini-GBIC/dp/B01M9CS4DD/ref=sr_1_4663?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Networking+Switches&qid=1624456195&s=pc&sr=1-4663&ts_id=281414,Networking,"HP J8706A ProCurve Switch 5400zl 24-port Mini-GBIC Module - J8706-6100?1, J8706-61201, J8706-69001",https://m.media-amazon.com/images/I/61fQ8toWo+L._AC_UY1500_.jpg
