https://www.amazon.com/Axiom-SFP-CWDM-1550-80-AX-Mini-GBIC-transceiver-Equivalent/dp/B07FQ2X2WS/ref=sr_1_2444?dchild=1&m=AANSFONOCR8T3&qid=1624447485&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2444,Networking,"Axiom SFP-CWDM-1550-80-AX SFP (Mini-GBIC) transceiver Module (Equivalent to: Cisco SFP-CWDM-1550-80) - GigE, Fibre Channel, 2Gb Fibre Channel - Fibre Channel, CWDM - LC Single-Mode - up to 49.7 m",https://m.media-amazon.com/images/I/41ZWhd9MxfL._AC_UL1500_.jpg
https://www.amazon.com/Axiom-100Gbase-LR4-Qsfp28-Transceiver-Arista/dp/B07FPD6RMW/ref=sr_1_2451?dchild=1&m=AANSFONOCR8T3&qid=1624447488&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2451,Networking,Axiom 100Gbase-LR4 Qsfp28 Transceiver for Arista - Qsfp-100G-LR4-AR,https://m.media-amazon.com/images/I/41kP1zZaQRL._AC_UL1500_.jpg
https://www.amazon.com/Axiom-SFP-GE-SX-MM850-Mini-GBIC-transceiver-Equivalent/dp/B07FNTHGYH/ref=sr_1_2456?dchild=1&m=AANSFONOCR8T3&qid=1624447488&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2456,Networking,"Axiom SFP-GE-SX-MM850-A-AX SFP (Mini-GBIC) transceiver Module (Equivalent to: H3C SFP-GE-SX-MM850-A) - GigE - 1000Base-SX - LC Multi-Mode - 850 nm Huawei LS8M1P12, LS8M1T12, Multifunctional",https://m.media-amazon.com/images/I/31rvYk3qOML._AC_UL1500_.jpg
https://www.amazon.com/Axiom-E1MG-CWDM80-1550-AX-Mini-GBIC-transceiver-Equivalent/dp/B07FNR1YRW/ref=sr_1_2458?dchild=1&m=AANSFONOCR8T3&qid=1624447488&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2458,Networking,Axiom E1MG-CWDM80-1550-AX SFP (Mini-GBIC) transceiver Module (Equivalent to: Brocade E1MG-CWDM80-1550) - GigE - 1000Base-CWDM - LC Single-Mode - up to 49.7 Miles - 1550 nm,https://m.media-amazon.com/images/I/41AfwyXD72L._AC_UL1500_.jpg
https://www.amazon.com/Axiom-E1MG-CWDM80-1490-AX-Mini-Gbic-Transceiver-Equivalent/dp/B07FNL55R8/ref=sr_1_2465?dchild=1&m=AANSFONOCR8T3&qid=1624447488&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2465,Networking,Axiom E1MG-CWDM80-1490-AX SFP (Mini-Gbic) Transceiver Module (Equivalent to: Brocade E1MG-Cwdm80-1490) - GigE - 1000Base-Cwdm - LC Single-Mode - up to 49.7 Miles - 1490 Nm,https://m.media-amazon.com/images/I/41V9yMGcy9L._AC_UL1500_.jpg
https://www.amazon.com/AXIOM-MEMORY-SOLUTION-LC-JNP-QSFP-40GE-IR4-AX/dp/B07FNL2C8H/ref=sr_1_2467?dchild=1&m=AANSFONOCR8T3&qid=1624447488&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2467,Networking,"AXIOM MEMORY SOLUTION,LC JNP-QSFP-40GE-IR4-AX 100% Juniper Compatible",https://m.media-amazon.com/images/I/51YNiw8PBDL._AC_UL1500_.jpg
https://www.amazon.com/Axiom-QSFP-40G-SR4-ALC-AX-100-ALCATEL-Compatible/dp/B07FNKWWGJ/ref=sr_1_2468?dchild=1&m=AANSFONOCR8T3&qid=1624447488&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2468,Networking,Axiom 100% ALCATEL Compatible,https://m.media-amazon.com/images/I/31MiGnSrcvL._AC_UL1500_.jpg
https://www.amazon.com/Axiom-E1MG-CWDM80-1470-AX-100-Brocade-Compatible/dp/B07FNCF85B/ref=sr_1_2474?dchild=1&m=AANSFONOCR8T3&qid=1624447491&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2474,Networking,100% Brocade Compatible,https://m.media-amazon.com/images/I/41HfRMbhV3L._AC_UL1500_.jpg
https://www.amazon.com/Axiom-E1MG-CWDM80-1530-AX-100-Brocade-Compatible/dp/B07FN9BGMF/ref=sr_1_2480?dchild=1&m=AANSFONOCR8T3&qid=1624447491&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2480,Networking,Axiom E1MG-CWDM80-1530-AX 100% Brocade Compatible,https://m.media-amazon.com/images/I/41tAY8753ML._AC_UL1500_.jpg
https://www.amazon.com/Axiom-E1MG-CWDM80-1510-AX-Mini-GBIC-transceiver-Equivalent/dp/B07FN9BGMC/ref=sr_1_2482?dchild=1&m=AANSFONOCR8T3&qid=1624447491&refinements=p_6%3AAANSFONOCR8T3&rnid=303116011&s=pc&sr=1-2482,Networking,Axiom E1MG-CWDM80-1510-AX SFP (Mini-GBIC) transceiver Module (Equivalent to: Brocade E1MG-CWDM80-1510) - GigE - 1000Base-CWDM - LC Single-Mode - up to 49.7 Miles - 1510 nm,https://m.media-amazon.com/images/I/41lX4KqYI2L._AC_UL1500_.jpg
